,Unnamed: 0,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num edges,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
406,406,MLP,Openness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,94.916,94.93700000000001,94.595,99.743,44.074,44.681000000000004,50.0,36.296
410,410,MLP,Openness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,58.981,59.574,64.15100000000001,59.25899999999999
411,411,MLP,Openness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,98.649,98.734,98.63,100.0,52.222,51.06399999999999,51.06399999999999,50.185
415,415,MLP,Neuroticism,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,46.574,46.809,50.98,48.333
416,416,MLP,Neuroticism,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,97.29700000000001,97.531,97.22200000000001,99.75399999999999,54.722,53.191,52.174,57.778
420,420,MLP,Agreeableness,keep median,pearson,baseline,mean_strl,2.0,balanced_accuracy,70,95.72,95.89,95.385,98.40899999999999,64.932,59.574,65.455,59.05
421,421,MLP,Agreeableness,keep median,pearson,baseline,mean_strl,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,57.24,55.318999999999996,63.158,58.597
425,425,MLP,Conscientiousness,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,61.685,61.702,60.87,65.942
426,426,MLP,Conscientiousness,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,61.86600000000001,61.702,64.0,68.297
430,430,MLP,Conscientiousness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,59.873000000000005,59.574,64.15100000000001,65.58
431,431,MLP,Conscientiousness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,62.047,61.702,66.667,69.928
435,435,MLP,Neuroticism,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,46.019,44.681000000000004,43.478,47.222
436,436,MLP,Neuroticism,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,97.512,97.531,97.29700000000001,99.324,61.574,59.574,57.778,55.37
440,440,MLP,Extraversion,keep median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,64.10300000000001,63.83,65.306,63.004
441,441,MLP,Extraversion,keep median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,55.495,55.318999999999996,57.143,54.028999999999996
445,445,MLP,Agreeableness,keep median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,100.0,100.0,100.0,100.0,41.855,46.809,59.016000000000005,40.498000000000005
446,446,MLP,Agreeableness,keep median,pearson,baseline,num_streamlines,5.0,balanced_accuracy,175,100.0,100.0,100.0,100.0,48.077,48.93600000000001,58.621,50.678999999999995
